SEX,STATUS,QUALIFICATIONS,EMPLOYER,LEVEL
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
M,F,"S HISTORY, S MODERN STUDIES",L,S
F,F,"S HISTORY, S MODERN STUDIES",N,S
F,F,"S HISTORY, S MODERN STUDIES",N,S
F,F,"S HISTORY, S MODERN STUDIES",N,S
F,F,"S HISTORY, S MODERN STUDIES",N,S
F,F,"S HISTORY, S MODERN STUDIES",N,S
F,F,"S HISTORY, S MODERN STUDIES",N,S
F,F,"S HISTORY, S MODERN STUDIES",N,S
M,F,"S HISTORY, S MODERN STUDIES",N,S
F,F,"S HISTORY, S MODERN STUDIES",O,S
F,F,"S HISTORY, S MODERN STUDIES",O,S
F,F,"S HISTORY, S MODERN STUDIES",O,S
F,F,"S HISTORY, S MODERN STUDIES",O,S
F,F,"S HISTORY, S MODERN STUDIES",O,S
F,F,"S HISTORY, S MODERN STUDIES",O,S
F,F,"S HISTORY, S MODERN STUDIES",O,S
F,F,"S HISTORY, S MODERN STUDIES",O,S
F,F,"S HISTORY, S MODERN STUDIES",O,S
F,F,"S HISTORY, S MODERN STUDIES",O,S
F,F,"S HISTORY, S MODERN STUDIES",O,S
F,F,"S HISTORY, S MODERN STUDIES",O,S
F,F,"S HISTORY, S MODERN STUDIES",O,S
M,F,"S HISTORY, S MODERN STUDIES",O,S
M,F,"S HISTORY, S MODERN STUDIES",O,S
M,F,"S HISTORY, S MODERN STUDIES",O,S
M,F,"S HISTORY, S MODERN STUDIES",O,S
M,F,"S HISTORY, S MODERN STUDIES",O,S
M,F,"S HISTORY, S MODERN STUDIES",O,S
M,F,"S HISTORY, S MODERN STUDIES",O,S
M,F,"S HISTORY, S MODERN STUDIES",O,S
M,F,"S HISTORY, S MODERN STUDIES",O,S
M,F,"S HISTORY, S MODERN STUDIES",O,S
M,F,"S HISTORY, S MODERN STUDIES",O,S
M,F,"S HISTORY, S MODERN STUDIES",O,S
M,F,"S HISTORY, S MODERN STUDIES",O,S
M,F,"S HISTORY, S MODERN STUDIES",O,S
F,F,"S HISTORY, S MODERN STUDIES",,S
F,F,"S HISTORY, S MODERN STUDIES",,S
F,F,"S HISTORY, S MODERN STUDIES",,S
F,F,"S HISTORY, S MODERN STUDIES",,S
F,F,"S HISTORY, S MODERN STUDIES",,S
F,F,"S HISTORY, S MODERN STUDIES",,S
F,F,"S HISTORY, S MODERN STUDIES",,S
F,F,"S HISTORY, S MODERN STUDIES",,S
F,F,"S HISTORY, S MODERN STUDIES",,S
F,F,"S HISTORY, S MODERN STUDIES",,S
F,F,"S HISTORY, S MODERN STUDIES",,S
F,F,"S HISTORY, S MODERN STUDIES",,S
F,F,"S HISTORY, S MODERN STUDIES",,S
F,F,"S HISTORY, S MODERN STUDIES",,S
F,F,"S HISTORY, S MODERN STUDIES",,S
F,F,"S HISTORY, S MODERN STUDIES",,S
F,F,"S HISTORY, S MODERN STUDIES",,S
F,F,"S HISTORY, S MODERN STUDIES",,S
F,F,"S HISTORY, S MODERN STUDIES",,S
F,F,"S HISTORY, S MODERN STUDIES",,S
F,F,"S HISTORY, S MODERN STUDIES",,S
F,F,"S HISTORY, S MODERN STUDIES",,S
F,F,"S HISTORY, S MODERN STUDIES",,S
F,F,"S HISTORY, S MODERN STUDIES",,S
F,F,"S HISTORY, S MODERN STUDIES",,S
F,F,"S HISTORY, S MODERN STUDIES",,S
F,F,"S HISTORY, S MODERN STUDIES",,S
F,F,"S HISTORY, S MODERN STUDIES",,S
F,F,"S HISTORY, S MODERN STUDIES",,S
F,F,"S HISTORY, S MODERN STUDIES",,S
F,F,"S HISTORY, S MODERN STUDIES",,S
F,F,"S HISTORY, S MODERN STUDIES",,S
F,F,"S HISTORY, S MODERN STUDIES",,S
F,F,"S HISTORY, S MODERN STUDIES",,S
F,F,"S HISTORY, S MODERN STUDIES",,S
F,F,"S HISTORY, S MODERN STUDIES",,S
M,F,"S HISTORY, S MODERN STUDIES",,S
M,F,"S HISTORY, S MODERN STUDIES",,S
M,F,"S HISTORY, S MODERN STUDIES",,S
M,F,"S HISTORY, S MODERN STUDIES",,S
M,F,"S HISTORY, S MODERN STUDIES",,S
M,F,"S HISTORY, S MODERN STUDIES",,S
M,F,"S HISTORY, S MODERN STUDIES",,S
M,F,"S HISTORY, S MODERN STUDIES",,S
M,F,"S HISTORY, S MODERN STUDIES",,S
M,F,"S HISTORY, S MODERN STUDIES",,S
M,F,"S HISTORY, S MODERN STUDIES",,S
M,F,"S HISTORY, S MODERN STUDIES",,S
M,F,"S HISTORY, S MODERN STUDIES",,S
M,F,"S HISTORY, S MODERN STUDIES",,S
M,F,"S HISTORY, S MODERN STUDIES",,S
M,F,"S HISTORY, S MODERN STUDIES",,S
M,F,"S HISTORY, S MODERN STUDIES",,S
M,F,"S HISTORY, S MODERN STUDIES, S PE",L,S
M,F,"S HISTORY, S MODERN STUDIES, S PHILOSOPHY",L,S
M,F,"S HISTORY, S MODERN STUDIES, S PHILOSOPHY, S RE",,S
M,F,"S HISTORY, S MODERN STUDIES, S PHILOSOPHY, S SOCIOLOGY",L,S
F,F,"S HISTORY, S MODERN STUDIES, S PSYCHOLOGY",I,S
F,F,"S HISTORY, S MODERN STUDIES, S PSYCHOLOGY",L,S
F,F,"S HISTORY, S MODERN STUDIES, S PSYCHOLOGY",L,S
F,F,"S HISTORY, S MODERN STUDIES, S PSYCHOLOGY",L,S
M,F,"S HISTORY, S MODERN STUDIES, S PSYCHOLOGY",L,S
F,F,"S HISTORY, S MODERN STUDIES, S RE",L,S
F,F,"S HISTORY, S MODERN STUDIES, S RE",L,S
F,F,"S HISTORY, S MODERN STUDIES, S RE",L,S
F,F,"S HISTORY, S MODERN STUDIES, S RE",L,S
F,F,"S HISTORY, S MODERN STUDIES, S RE",L,S
M,F,"S HISTORY, S MODERN STUDIES, S RE",L,S
M,F,"S HISTORY, S MODERN STUDIES, S RE",L,S
M,F,"S HISTORY, S MODERN STUDIES, S RE",L,S
M,F,"S HISTORY, S MODERN STUDIES, S RE",L,S
M,F,"S HISTORY, S MODERN STUDIES, S RE",L,S
M,F,"S HISTORY, S MODERN STUDIES, S RE",L,S
M,F,"S HISTORY, S MODERN STUDIES, S RE",L,S
M,F,"S HISTORY, S MODERN STUDIES, S RE",L,S
M,F,"S HISTORY, S MODERN STUDIES, S RE",L,S
F,F,"S HISTORY, S MODERN STUDIES, S RE",,S
F,F,"S HISTORY, S MODERN STUDIES, S SOCIOLOGY",L,S
F,F,"S HISTORY, S MODERN STUDIES, S SOCIOLOGY",L,S
F,F,"S HISTORY, S MODERN STUDIES, S SOCIOLOGY",L,S
F,F,"S HISTORY, S MODERN STUDIES, S SOCIOLOGY",L,S
F,F,"S HISTORY, S MODERN STUDIES, S SOCIOLOGY",L,S
M,F,"S HISTORY, S MODERN STUDIES, S SOCIOLOGY",L,S
M,F,"S HISTORY, S MODERN STUDIES, S SOCIOLOGY",L,S
M,F,"S HISTORY, S MODERN STUDIES, S SOCIOLOGY",O,S
F,F,"S HISTORY, S MUSIC",L,S
F,F,"S HISTORY, S MUSIC",L,S
M,F,"S HISTORY, S MUSIC",N,S
F,F,"S HISTORY, S MUSIC",O,S
F,F,"S HISTORY, S MUSIC",O,S
F,F,"S HISTORY, S MUSIC",,S
F,F,"S HISTORY, S PE",L,S
F,F,"S HISTORY, S PE",L,S
F,F,"S HISTORY, S PE",L,S
F,F,"S HISTORY, S PE",,S
M,F,"S HISTORY, S PE",,S
M,F,"S HISTORY, S PE",,S
F,F,"S HISTORY, S PHILOSOPHY",L,S
F,F,"S HISTORY, S PHILOSOPHY, S RE",I,S
F,F,"S HISTORY, S PHILOSOPHY, S RE",L,S
F,F,"S HISTORY, S PHILOSOPHY, S RE",L,S
M,F,"S HISTORY, S PHILOSOPHY, S RE",L,S
M,F,"S HISTORY, S PHILOSOPHY, S RE",O,S
F,F,"S HISTORY, S PSYCHOLOGY",L,S
F,F,"S HISTORY, S PSYCHOLOGY",L,S
F,F,"S HISTORY, S PSYCHOLOGY",L,S
F,F,"S HISTORY, S PSYCHOLOGY",L,S
F,F,"S HISTORY, S PSYCHOLOGY",L,S
F,F,"S HISTORY, S PSYCHOLOGY",L,S
F,F,"S HISTORY, S PSYCHOLOGY",,S
F,F,"S HISTORY, S PSYCHOLOGY",,S
F,F,"S HISTORY, S PSYCHOLOGY, S RE",L,S
F,F,"S HISTORY, S PSYCHOLOGY, S RE",L,S
F,F,"S HISTORY, S RE",F,S
M,F,"S HISTORY, S RE",F,S
F,F,"S HISTORY, S RE",I,S
M,F,"S HISTORY, S RE",I,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",L,S
M,F,"S HISTORY, S RE",L,S
M,F,"S HISTORY, S RE",L,S
M,F,"S HISTORY, S RE",L,S
M,F,"S HISTORY, S RE",L,S
M,F,"S HISTORY, S RE",L,S
M,F,"S HISTORY, S RE",L,S
M,F,"S HISTORY, S RE",L,S
M,F,"S HISTORY, S RE",L,S
M,F,"S HISTORY, S RE",L,S
M,F,"S HISTORY, S RE",L,S
M,F,"S HISTORY, S RE",L,S
M,F,"S HISTORY, S RE",L,S
M,F,"S HISTORY, S RE",L,S
M,F,"S HISTORY, S RE",L,S
M,F,"S HISTORY, S RE",L,S
M,F,"S HISTORY, S RE",L,S
M,F,"S HISTORY, S RE",L,S
M,F,"S HISTORY, S RE",L,S
M,F,"S HISTORY, S RE",L,S
M,F,"S HISTORY, S RE",L,S
M,F,"S HISTORY, S RE",L,S
M,F,"S HISTORY, S RE",L,S
M,F,"S HISTORY, S RE",L,S
M,F,"S HISTORY, S RE",L,S
M,F,"S HISTORY, S RE",L,S
M,F,"S HISTORY, S RE",L,S
M,F,"S HISTORY, S RE",L,S
M,F,"S HISTORY, S RE",L,S
M,F,"S HISTORY, S RE",L,S
M,F,"S HISTORY, S RE",L,S
M,F,"S HISTORY, S RE",L,S
M,F,"S HISTORY, S RE",L,S
M,F,"S HISTORY, S RE",L,S
M,F,"S HISTORY, S RE",L,S
M,F,"S HISTORY, S RE",L,S
M,F,"S HISTORY, S RE",L,S
M,F,"S HISTORY, S RE",L,S
M,F,"S HISTORY, S RE",L,S
F,F,"S HISTORY, S RE",N,S
M,F,"S HISTORY, S RE",N,S
F,F,"S HISTORY, S RE",O,S
F,F,"S HISTORY, S RE",O,S
M,F,"S HISTORY, S RE",O,S
M,F,"S HISTORY, S RE",O,S
M,F,"S HISTORY, S RE",O,S
F,F,"S HISTORY, S RE",,S
F,F,"S HISTORY, S RE",,S
F,F,"S HISTORY, S RE",,S
F,F,"S HISTORY, S RE",,S
M,F,"S HISTORY, S RE",,S
F,F,"S HISTORY, S SOCIOLOGY",L,S
F,F,"S HISTORY, S SPANISH",L,S
M,F,"S HISTORY, S SPANISH",L,S
F,F,"S ITALIAN, S LATIN",L,S
F,F,"S ITALIAN, S SPANISH",I,S
F,F,"S ITALIAN, S SPANISH",L,S
F,F,"S ITALIAN, S SPANISH",L,S
F,F,"S ITALIAN, S SPANISH",L,S
F,F,"S ITALIAN, S SPANISH",L,S
F,F,"S ITALIAN, S SPANISH",L,S
F,F,"S ITALIAN, S SPANISH",L,S
F,F,"S ITALIAN, S SPANISH",L,S
F,F,"S ITALIAN, S SPANISH",L,S
F,F,"S ITALIAN, S SPANISH",L,S
M,F,"S ITALIAN, S SPANISH",L,S
M,F,S JAPANESE,,S
F,F,"S JAPANESE, S SPANISH",L,S
F,F,S LATIN,I,S
F,F,S LATIN,I,S
F,F,S LATIN,I,S
F,F,S LATIN,I,S
M,F,S LATIN,,S
M,F,S LEARNING SUPPORT,L,S
F,F,S MANDARIN,F,S
F,F,S MANDARIN,F,S
M,F,S MANDARIN,F,S
F,F,S MANDARIN,I,S
F,F,S MANDARIN,I,S
F,F,S MANDARIN,I,S
F,F,S MANDARIN,I,S
F,F,S MANDARIN,I,S
F,F,S MANDARIN,I,S
